BLE_A_ZONE,CORELOGIC,CNTY,POL_NAME2,lat,lng,state
1,1,Latimer,Choctaw Nation Of Oklahoma,34.825032,-95.494834,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.918028,-95.493973,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.87741,-95.493307,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.786533,-95.492739,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.877425,-95.492625,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.854549,-95.492473,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.877068,-95.490268,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.911115,-95.487907,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.838719,-95.487894,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.684052,-95.486517,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.683661,-95.486425,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.849426,-95.486036,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.79529,-95.484489,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.797176,-95.482098,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.870464,-95.480659,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.874112,-95.479258,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.873978,-95.478894,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.685928,-95.478642,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.87418,-95.477618,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.874111,-95.477539,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.876406,-95.47749,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.874309,-95.477471,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.87758,-95.477344,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.874349,-95.477224,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.874366,-95.476977,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.877071,-95.476749,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.875446,-95.476417,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.875574,-95.474661,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.877393,-95.474626,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.876186,-95.474562,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.876244,-95.474311,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.877083,-95.474037,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.877821,-95.473912,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.819514,-95.473733,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.877392,-95.473721,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.819711,-95.473688,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.87802,-95.47357,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.687204,-95.473033,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.687436,-95.472968,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.726624,-95.46961,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.691959,-95.467739,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.685134,-95.467716,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.79814,-95.463058,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.96542,-95.461103,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.928854,-95.454499,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.799427,-95.453349,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.857459,-95.449925,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.859022,-95.448458,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.920541,-95.447495,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.91219,-95.447494,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.91152,-95.44732,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.895449,-95.44708,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.921179,-95.447024,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.912642,-95.44675,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.912846,-95.446577,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.941452,-95.445944,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.941427,-95.445473,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.892425,-95.445452,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.941641,-95.445156,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.932144,-95.442936,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.956763,-95.442494,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.888722,-95.442481,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.956291,-95.441479,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.940061,-95.439629,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.940553,-95.439592,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.941156,-95.439147,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.884419,-95.439102,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.908674,-95.437708,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.89209,-95.43721,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.894283,-95.431124,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.891934,-95.426998,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.891974,-95.426831,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.897144,-95.425951,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.88415,-95.425352,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.94253,-95.421286,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.716504,-95.41376,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.716182,-95.413619,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.927509,-95.413359,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.716416,-95.413183,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.716055,-95.412936,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.961067,-95.411062,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.681958,-95.409968,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.700416,-95.408649,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.700808,-95.407901,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.700159,-95.407212,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.955874,-95.406788,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.95576,-95.406754,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.945726,-95.403899,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.934852,-95.403667,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.700669,-95.403178,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.700824,-95.402752,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.700843,-95.402403,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.894994,-95.402397,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.683536,-95.400339,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.704949,-95.400086,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.700968,-95.398882,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.687071,-95.396417,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.687063,-95.396176,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.687309,-95.395114,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.815844,-95.394099,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.691509,-95.391778,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.690566,-95.389074,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.798279,-95.387278,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.9417,-95.386438,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.940957,-95.385767,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.713209,-95.385245,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.93778,-95.384027,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.937168,-95.383675,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.761315,-95.382722,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.709192,-95.377397,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.709313,-95.377222,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.704516,-95.375864,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.70444,-95.375699,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.863541,-95.375281,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.709842,-95.374959,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.710536,-95.374815,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.92864,-95.37431,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.893771,-95.371969,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.711855,-95.371541,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.9025,-95.371053,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.926798,-95.370726,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.728277,-95.369855,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.744864,-95.368684,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.70954,-95.367441,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.817239,-95.367273,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.978812,-95.360991,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.710462,-95.360008,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.943294,-95.35866,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.696524,-95.357333,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.887144,-95.357072,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.870156,-95.354403,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.913373,-95.350311,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.894017,-95.348609,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.893802,-95.348391,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,35.053863,-95.347601,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.91128,-95.347246,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.79643,-95.345588,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.795867,-95.345467,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.793844,-95.343801,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.722389,-95.341476,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.716742,-95.341101,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.687895,-95.33806,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.886256,-95.337458,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.708377,-95.333738,OK
1,1,Latimer,"Wilburton, City Of",34.911036,-95.331965,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.709501,-95.331094,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.709235,-95.331078,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.708753,-95.331057,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.922934,-95.330971,OK
1,1,Latimer,"Wilburton, City Of",34.905102,-95.330739,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.889259,-95.330611,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.922673,-95.330094,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.923613,-95.330042,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.922896,-95.329862,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.923226,-95.32898,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.922833,-95.328479,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.709609,-95.328091,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.698071,-95.327811,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.69781,-95.327671,OK
1,1,Latimer,"Wilburton, City Of",34.90705,-95.327599,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.774256,-95.327562,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.709689,-95.327546,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.848636,-95.326926,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.720734,-95.326431,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.720484,-95.326299,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.72032,-95.326149,OK
1,1,Latimer,"Wilburton, City Of",34.911295,-95.326053,OK
1,1,Latimer,"Wilburton, City Of",34.911361,-95.325681,OK
1,1,Latimer,"Wilburton, City Of",34.911308,-95.325459,OK
1,1,Latimer,"Wilburton, City Of",34.911382,-95.325112,OK
1,1,Latimer,"Wilburton, City Of",34.911328,-95.32489,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.824787,-95.323206,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.890471,-95.322534,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.702494,-95.322392,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.700626,-95.321799,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.700828,-95.32119,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.890481,-95.319834,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.890558,-95.319523,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.88847,-95.319193,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.887485,-95.318542,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.70965,-95.317671,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.888041,-95.317347,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.709452,-95.31682,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.707147,-95.316616,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.70931,-95.316592,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.948892,-95.316422,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.709706,-95.316343,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.706591,-95.316212,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.880948,-95.316007,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.708862,-95.315805,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.880856,-95.315703,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.880768,-95.315551,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.710131,-95.31475,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.909781,-95.314576,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.906767,-95.314558,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.710218,-95.314527,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.71082,-95.314457,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.710148,-95.314339,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.880461,-95.314307,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.701798,-95.313839,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.711139,-95.313408,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.70942,-95.313348,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.708096,-95.313246,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.707932,-95.313239,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.682254,-95.312985,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.710509,-95.312969,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.710265,-95.312822,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.933067,-95.31262,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.879731,-95.31255,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.87991,-95.312346,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.807226,-95.310912,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.806355,-95.310805,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.712001,-95.310266,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.712783,-95.310125,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.710675,-95.31004,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.712271,-95.309958,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.860227,-95.309351,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.722773,-95.309329,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.712151,-95.309126,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.712239,-95.309021,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.712638,-95.308973,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.889366,-95.308728,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.804863,-95.308444,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.804907,-95.308234,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.811124,-95.308098,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.716769,-95.307855,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.716696,-95.307734,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.710833,-95.306854,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,35.017503,-95.306804,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.710815,-95.306737,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.711097,-95.306721,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.713926,-95.306663,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.804897,-95.3066,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.713057,-95.306518,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.71348,-95.306243,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.71311,-95.306153,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.711543,-95.30591,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.890959,-95.305867,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.686957,-95.305506,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.712081,-95.305497,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.939822,-95.30536,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.714637,-95.30533,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.715075,-95.305301,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.686737,-95.30528,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.890938,-95.304744,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.711401,-95.304666,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.853516,-95.304526,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.712084,-95.304245,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.711459,-95.303964,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.943959,-95.303186,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.714825,-95.302578,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.890609,-95.301675,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.890003,-95.301464,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.891176,-95.301392,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.891062,-95.301377,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.890607,-95.30118,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.942188,-95.298259,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.890527,-95.298233,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.724238,-95.298034,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.724113,-95.298033,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.720534,-95.297375,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.720871,-95.297349,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.943461,-95.297026,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.855133,-95.29571,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.854895,-95.295279,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.899324,-95.29326,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.725385,-95.291069,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.724972,-95.290316,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.893837,-95.28272,OK
1,0,Latimer,"Wilburton, City Of",34.917721,-95.282155,OK
1,0,Latimer,"Wilburton, City Of",34.917882,-95.281574,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.832922,-95.275261,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.927161,-95.272405,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.729815,-95.270254,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.729671,-95.270228,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730076,-95.270177,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730569,-95.269981,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730962,-95.26891,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.906261,-95.268901,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730585,-95.268693,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.729741,-95.268554,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730192,-95.268098,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730539,-95.26788,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730302,-95.26683,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.73054,-95.266507,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730606,-95.26098,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.73108,-95.260669,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.872373,-95.260484,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730927,-95.259983,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.825376,-95.259493,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.730066,-95.258925,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.730631,-95.258511,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.729891,-95.257436,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.730702,-95.256968,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.920545,-95.25618,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.924443,-95.256151,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.921998,-95.255606,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.736057,-95.254769,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.729657,-95.25272,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730923,-95.252574,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.731679,-95.252554,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.919472,-95.241958,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.729257,-95.241379,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.927897,-95.241275,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.91943,-95.241046,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.91931,-95.240097,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.693005,-95.238521,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.773813,-95.230538,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.772215,-95.223409,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.984599,-95.221269,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.746049,-95.218289,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730921,-95.217057,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.731026,-95.216912,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.730852,-95.216327,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.754397,-95.210885,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.9328,-95.209849,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.932968,-95.209802,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.734268,-95.209794,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.965678,-95.209032,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.914801,-95.205948,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.914868,-95.205521,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.913674,-95.204263,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.912799,-95.199543,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.690603,-95.197466,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.85874,-95.195117,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.858847,-95.194244,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.913084,-95.190836,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.913967,-95.190547,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.913269,-95.190423,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.915834,-95.190137,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.914335,-95.189159,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.925053,-95.176083,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.925075,-95.175974,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.729865,-95.175528,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.913171,-95.174191,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.731875,-95.173711,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.848818,-95.173521,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.848876,-95.173391,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.897875,-95.167964,OK
1,0,Latimer,Choctaw Nation Of Oklahoma,34.897865,-95.167395,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.898094,-95.16671,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.898566,-95.166606,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.897535,-95.166529,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.897352,-95.16651,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.894593,-95.155862,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.916345,-95.151366,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.936503,-95.147702,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,35.020761,-95.147415,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.876116,-95.144255,OK
1,1,Latimer,Choctaw Nation Of Oklahoma,34.936958,-95.144021,OK
